Model,ability,submission_date,folder,detailed_ability,weak_ability,task_count,family_count,coverage,eligible,rank_difference
JayHyeon/Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,8.319017359475316,2024-12-26,JayHyeon_Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,0.24183355845520033,0.12116109913793104,40,6,1.0,True,0.004854368932038833
EVA-UNIT-01/EVA-Qwen2.5-14B-v0.2,33.81260628765727,2024-12-26,EVA-UNIT-01_EVA-Qwen2.5-14B-v0.2,0.8321230681430872,0.7721471484519837,40,6,1.0,True,0.056094929881337574
zelk12/MT3-Gen5-gemma-2-9B,34.7576818343369,2024-12-26,zelk12_MT3-Gen5-gemma-2-9B,0.7154666926146924,0.5994869022182847,40,6,1.0,True,0.05663430420711979
sometimesanotion/Qwen2.5-14B-Vimarckoso-v2,36.185823403667726,2024-12-26,sometimesanotion_Qwen2.5-14B-Vimarckoso-v2,0.8882132830474745,0.8862264495272525,40,6,1.0,True,0.06796116504854366
DavieLion/Lllma-3.2-1B,3.932331961262434,2024-12-27,DavieLion_Lllma-3.2-1B,0.1379757315342228,0.04639530033370412,40,6,1.0,True,0.01779935275080906
JayHyeon/Qwen2.5-0.5B-SFT,6.611058734039896,2024-12-27,JayHyeon_Qwen2.5-0.5B-SFT,0.21900427619234378,0.12204301075268817,40,6,1.0,True,0.057713052858683916
JayHyeon/Qwen2.5-0.5B-SFT-MDPO-1epoch_v1,6.644463688191298,2024-12-27,JayHyeon_Qwen2.5-0.5B-SFT-MDPO-1epoch_v1,0.25768089943116507,0.1144261853448276,40,6,1.0,True,0.11866235167206042
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch5,12.134493116614278,2024-12-27,SkyOrbis_SKY-Ko-Llama3.2-1B-lora-epoch5,0.29181303242870527,0.16256720430107527,40,6,1.0,True,0.0059331175836030425
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,12.134493116614278,2024-12-27,SkyOrbis_SKY-Ko-Llama3.2-1B-lora-v2-epoch3,0.29181303242870527,0.16256720430107527,40,6,1.0,True,0.0059331175836030425
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch1,20.420216620430267,2024-12-27,SkyOrbis_SKY-Ko-Llama3.2-3B-lora-epoch1,0.44882360068504135,0.3173035143214683,40,6,1.0,True,0.056634304207119734
khulaifi95/Llama-3.1-8B-Reason-Blend-888k,21.101958513598035,2024-12-27,khulaifi95_Llama-3.1-8B-Reason-Blend-888k,0.441121551469562,0.3172043010752688,40,6,1.0,True,0.10032362459546929
Khetterman/Kosmos-8B-v1,21.31847148009074,2024-12-27,Khetterman_Kosmos-8B-v1,0.588017817123361,0.538508064516129,40,6,1.0,True,0.12028047464940672
DreadPoor/UNTESTED-VENN_1.2-8B-Model_Stock,25.474742716103354,2024-12-27,DreadPoor_UNTESTED-VENN_1.2-8B-Model_Stock,0.6698818205430269,0.5816861222575433,40,6,1.0,True,0.11488673139158578
agentlans/Llama3.1-8B-drill,26.72490725705725,2024-12-27,agentlans_Llama3.1-8B-drill,0.5472028580415744,0.40161290322580645,40,6,1.0,True,0.11758360302049631
zelk12/MT3-Gen5-gemma-2-9B_v1,34.734556510838615,2024-12-27,zelk12_MT3-Gen5-gemma-2-9B_v1,0.7475400257235871,0.6626952073236403,40,6,1.0,True,0.02481121898597627
Krystalan/DRT-o1-14B,36.16608563724584,2024-12-27,Krystalan_DRT-o1-14B,0.8569543548731524,0.8308224416017798,40,6,1.0,True,0.0296655879180151
sometimesanotion/Qwen2.5-14B-Vimarckoso-v3,41.026521660758924,2024-12-27,sometimesanotion_Qwen2.5-14B-Vimarckoso-v3,0.8617507632504523,0.8510374663978495,40,6,1.0,True,0.033441208198489725
Invalid-Null/PeiYangMe-0.5,3.4273672940351987,2024-12-28,Invalid-Null_PeiYangMe-0.5,0.14410292436421906,0.042893172303576706,40,6,1.0,True,0.0010787486515641846
Invalid-Null/PeiYangMe-0.7,4.397279528582866,2024-12-28,Invalid-Null_PeiYangMe-0.7,0.20445879153724475,0.05138739224137931,40,6,1.0,True,0.09223300970873788
JayHyeon/Qwen2.5-0.5B-SFT-2e-4,5.555176381236882,2024-12-28,JayHyeon_Qwen2.5-0.5B-SFT-2e-4,0.13269581982677006,0.06803594072993208,40,6,1.0,True,0.07011866235167205
JayHyeon/Qwen2.5-0.5B-SFT-1e-4,5.941930910286053,2024-12-28,JayHyeon_Qwen2.5-0.5B-SFT-1e-4,0.15128729696446658,0.07155358104469575,40,6,1.0,True,0.07065803667745416
JayHyeon/Qwen2.5-0.5B-SFT-DPO-1epoch_v1,6.245597623653178,2024-12-28,JayHyeon_Qwen2.5-0.5B-SFT-DPO-1epoch_v1,0.2259216506128466,0.10994536800597564,40,6,1.0,True,0.08576051779935276
JayHyeon/Qwen2.5-0.5B-SFT-5e-5,6.609556986596829,2024-12-28,JayHyeon_Qwen2.5-0.5B-SFT-5e-5,0.20796729631997768,0.11006326473859845,40,6,1.0,True,0.037756202804746494
JayHyeon/Qwen2.5-0.5B-SFT-1e-5,6.664256620538701,2024-12-28,JayHyeon_Qwen2.5-0.5B-SFT-1e-5,0.22241395778225131,0.09375,40,6,1.0,True,0.06472491909385111
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,6.761335194180454,2024-12-28,JayHyeon_Qwen2.5-0.5B-SFT-7e-5,0.20453686112954292,0.0884832974137931,40,6,1.0,True,0.028047464940668815
JayHyeon/Qwen2.5-0.5B-SFT-2e-5,6.9691100972452,2024-12-28,JayHyeon_Qwen2.5-0.5B-SFT-2e-5,0.22075700744574686,0.10860215053763442,40,6,1.0,True,0.051779935275080916
Daemontatox/AetherTOT,23.178825097337906,2024-12-28,Daemontatox_AetherTOT,0.5968706604631755,0.5254158266129032,40,6,1.0,True,0.07497303128371091
DreadPoor/VENN_1.2-8B-Model_Stock,28.85327338885053,2024-12-28,DreadPoor_VENN_1.2-8B-Model_Stock,0.6619884811272008,0.5833333333333334,40,6,1.0,True,0.007551240560949357
sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-IF-Variant,34.41237931041413,2024-12-28,sometimesanotion_Qwen2.5-14B-Vimarckoso-v3-IF-Variant,0.7128352859026184,0.6504032258064516,40,6,1.0,True,0.04908306364617043
zelk12/MT4-Gen5-gemma-2-9B,34.72051149657049,2024-12-28,zelk12_MT4-Gen5-gemma-2-9B,0.7708048013150943,0.6901932747928501,40,6,1.0,True,0.004314994606256728
DavieLion/Llama-3.2-1B-SPIN-iter3,3.6136899611836006,2024-12-29,DavieLion_Llama-3.2-1B-SPIN-iter3,0.1606225816222836,0.0514072732641965,40,6,1.0,True,0.00970873786407767
DavieLion/Llama-3.2-1B-SPIN-iter2,3.658145708347315,2024-12-29,DavieLion_Llama-3.2-1B-SPIN-iter2,0.16165331310633996,0.0514072732641965,40,6,1.0,True,0.009169363538295578
DavieLion/Llama-3.2-1B-SPIN-iter1,3.751974857416858,2024-12-29,DavieLion_Llama-3.2-1B-SPIN-iter1,0.14688615283566883,0.06122311827956989,40,6,1.0,True,0.007551240560949298
DavieLion/Llama-3.2-1B-SPIN-iter0,3.985688359677067,2024-12-29,DavieLion_Llama-3.2-1B-SPIN-iter0,0.13884137797007745,0.050822238830181686,40,6,1.0,True,0.018878101402373247
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-3ep,5.465283047679917,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-2e-4-3ep,0.15480997163518762,0.09372958900064272,40,6,1.0,True,0.05231930960086299
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-2ep,5.5183018931282595,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-2e-4-2ep,0.1490319543048939,0.08790322580645162,40,6,1.0,True,0.0593311758360302
someon98/qwen-CoMa-0.5b,5.858059919414088,2024-12-29,someon98_qwen-CoMa-0.5b,0.1732684468197252,0.05067204301075269,40,6,1.0,True,0.028586839266450913
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-5ep,5.890344422168456,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-1e-4-5ep,0.2119505702790916,0.11599462365591398,40,6,1.0,True,0.06256742179072276
JayHyeon/Qwen2.5-0.5B-SFT-2e-4-5ep,6.087118748270012,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-2e-4-5ep,0.17941170839802556,0.07809139784946237,40,6,1.0,True,0.02157497303128371
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-2ep,6.345325435592133,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-1e-4-2ep,0.21727260782114155,0.11208678045050056,40,6,1.0,True,0.06094929881337649
JayHyeon/Qwen2.5-0.5B-SFT-1e-4-3ep,6.469032763498576,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-1e-4-3ep,0.17434978130617518,0.08306408185245019,40,6,1.0,True,0.039913700107874865
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-2ep,6.502777310751012,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-7e-5-2ep,0.20179311195597874,0.09475806451612903,40,6,1.0,True,0.029126213592232997
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-5ep,6.575560410304202,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-7e-5-5ep,0.24379271238876526,0.1362231182795699,40,6,1.0,True,0.10679611650485438
JayHyeon/Qwen2.5-0.5B-SFT-5e-5-2ep,6.850186995920002,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-5e-5-2ep,0.18948901983138988,0.08780345076172112,40,6,1.0,True,0.013484358144552316
JayHyeon/Qwen2.5-0.5B-SFT-7e-5-3ep,6.894032740125938,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-7e-5-3ep,0.2231720638120394,0.12601197511123471,40,6,1.0,True,0.06202804746494067
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-2ep,7.003091729061741,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-1e-5-2ep,0.1894516170120064,0.10276209078417173,40,6,1.0,True,0.020496224379719527
JayHyeon/Qwen2.5-0.5B-SFT-5e-5-3ep,7.074425558693154,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-5e-5-3ep,0.18299951346515725,0.09215131933225633,40,6,1.0,True,0.038295577130528585
JayHyeon/Qwen2.5-0.5B-SFT-5e-5-5ep,7.440232615798167,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-5e-5-5ep,0.2466836148016509,0.12150537634408602,40,6,1.0,True,0.08360302049622437
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-3ep,7.452521242968807,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-3ep,0.23643898233385324,0.14344482874490172,40,6,1.0,True,0.06742179072276161
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep,7.6923678858486815,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep,0.1930406537305781,0.09346077179634166,40,6,1.0,True,0.05339805825242719
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep,7.715260794976504,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep,0.19429151982689735,0.11771924453245783,40,6,1.0,True,0.05447680690399136
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-3ep,7.740340198303553,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-1e-5-3ep,0.2001594937840046,0.10077724651275904,40,6,1.0,True,0.04207119741100325
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-5ep,7.8890047643086625,2024-12-29,JayHyeon_Qwen2.5-0.5B-SFT-1e-5-5ep,0.2483887461828586,0.12768817204301075,40,6,1.0,True,0.03290183387270765
godlikehhd/qwen-2.5-1.5b-cherry,14.683674027867733,2024-12-29,godlikehhd_qwen-2.5-1.5b-cherry,0.4119324072226111,0.26908602150537636,40,6,1.0,True,0.052319309600863007
BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1,21.4004099666704,2024-12-29,BlackBeenie_Llama-3.1-8B-OpenO1-SFT-v0.1,0.4627758572816278,0.29018817204301073,40,6,1.0,True,0.07820927723840349
bunnycore/Smol-Llama-3.2-3B,22.52219334493714,2024-12-29,bunnycore_Smol-Llama-3.2-3B,0.4582165855851697,0.32170698924731184,40,6,1.0,True,0.12405609492988134
Daemontatox/PixelParse_AI,22.92506088584278,2024-12-29,Daemontatox_PixelParse_AI,0.5846542620474688,0.49153225806451617,40,6,1.0,True,0.06148867313915862
Daemontatox/RA_Reasoner2.0,29.039667218867848,2024-12-29,Daemontatox_RA_Reasoner2.0,0.7640066957867834,0.7336021505376343,40,6,1.0,True,0.12567421790722755
DreadPoor/BaeZel-8B-Model_Stock,30.0212630466262,2024-12-29,DreadPoor_BaeZel-8B-Model_Stock,0.6780412724109179,0.5873312835478659,40,6,1.0,True,0.01024811218985977
grimjim/Gigantes-v3-gemma2-9b-it,33.49043715511172,2024-12-29,grimjim_Gigantes-v3-gemma2-9b-it,0.7103057791721176,0.5259827679052235,40,6,1.0,True,0.031283710895361416
grimjim/Gigantes-v2-gemma2-9b-it,33.876785775265446,2024-12-29,grimjim_Gigantes-v2-gemma2-9b-it,0.694591188240816,0.5036962365591398,40,6,1.0,True,0.050701186623516636
fluently-sets/FalconThink3-10B-IT,34.620674425220905,2024-12-29,fluently-sets_FalconThink3-10B-IT,0.8158982278960332,0.7725512432795699,40,6,1.0,True,0.025350593311758374
Daemontatox/AetherSett,31.420122512312307,2024-12-30,Daemontatox_AetherSett,0.720555201083535,0.629854352057842,40,6,1.0,True,0.0059331175836030425
grimjim/Magot-v2-Gemma2-8k-9B,32.97995555494225,2024-12-30,grimjim_Magot-v2-Gemma2-8k-9B,0.625879073210159,0.4146505376344086,40,6,1.0,True,0.1612729234088457
Daemontatox/PathfinderAI,36.54876805856116,2024-12-30,Daemontatox_PathfinderAI,0.8969384421695963,0.8800403225806451,40,6,1.0,True,0.07011866235167197
Daemontatox/Sphinx2.0,37.69418546772203,2024-12-30,Daemontatox_Sphinx2.0,0.7039878077972713,0.5389276203855867,40,6,1.0,True,0.11057173678532906
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,7.453297176972131,2024-12-31,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,0.2195601230049109,0.12602706411659456,40,6,1.0,True,0.03290183387270765
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,7.472893784749629,2024-12-31,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,0.16902014553843708,0.08679538624559209,40,6,1.0,True,0.08791801510248112
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,7.494108519452317,2024-12-31,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,0.2217782845227046,0.13855920058366772,40,6,1.0,True,0.03344120819848975
Daemontatox/TinySphinx2.0,7.583926718324835,2024-12-31,Daemontatox_TinySphinx2.0,0.21390358818405303,0.11485215053763441,40,6,1.0,True,0.008090614886731379
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,7.592452067439491,2024-12-31,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,0.2204757724348405,0.12085233293379886,40,6,1.0,True,0.019956850053937436
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,7.6637155055011235,2024-12-31,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,0.1740526292395877,0.0769489247311828,40,6,1.0,True,0.09546925566343041
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,7.664774636147854,2024-12-31,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,0.20280620605476649,0.1125472168149796,40,6,1.0,True,0.0221143473570658
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,7.702241458661472,2024-12-31,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,0.23804491046003068,0.09052419354838709,40,6,1.0,True,0.039913700107874844
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_2ep_0alp_0lam,7.759729017494785,2024-12-31,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_2ep_0alp_0lam,0.16027495868476044,0.07782258064516129,40,6,1.0,True,0.1413160733549083
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam,7.834821841142105,2024-12-31,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam,0.18713051701600475,0.10554797576010383,40,6,1.0,True,0.08522114347357064
Daemontatox/TinySphinx,8.167167127412911,2024-12-31,Daemontatox_TinySphinx,0.19611188397211674,0.08306408185245019,40,6,1.0,True,0.0884573894282632
godlikehhd/ifd_new_correct_all_sample_2500_qwen,15.324012443597331,2024-12-31,godlikehhd_ifd_new_correct_all_sample_2500_qwen,0.3913954398122982,0.2662634408602151,40,6,1.0,True,0.016181229773462757
godlikehhd/ifd_new_qwen_2500,15.886984394789133,2024-12-31,godlikehhd_ifd_new_qwen_2500,0.4381043792562849,0.3043010752688172,40,6,1.0,True,0.056634304207119734
Daemontatox/NemoR,18.07399800099431,2024-12-31,Daemontatox_NemoR,0.5639163256144789,0.47059217996848346,40,6,1.0,True,0.19848975188781015
Daemontatox/ReasonTest,25.858232794070997,2024-12-31,Daemontatox_ReasonTest,0.677060199190501,0.6176075268817205,40,6,1.0,True,0.1175836030204962
DreadPoor/Happy_New_Year-8B-Model_Stock,29.722378273097977,2024-12-31,DreadPoor_Happy_New_Year-8B-Model_Stock,0.6665720490541232,0.577486559139785,40,6,1.0,True,0.021035598705501646
Daemontatox/SphinX,29.87478015820759,2024-12-31,Daemontatox_SphinX,0.6802977655524552,0.6119623655913978,40,6,1.0,True,0.003775620280474623
DreadPoor/Here_We_Go_Again-8B-SLERP,30.129656228309155,2024-12-31,DreadPoor_Here_We_Go_Again-8B-SLERP,0.6872872389174114,0.6124327956989247,40,6,1.0,True,0.0021574973031283085
zelk12/Rv0.4DMv1t0.25-gemma-2-9B,34.11401781690754,2024-12-31,zelk12_Rv0.4DMv1t0.25-gemma-2-9B,0.7810983208312219,0.7544783686834471,40,6,1.0,True,0.018338727076591232
zelk12/Test01012025155054t0.5_gemma-2,3.591417057729718,2025-01-01,zelk12_Test01012025155054t0.5_gemma-2,0.13156313767994027,0.04151553841610645,40,6,1.0,True,0.011866235167206042
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,7.522450873561554,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,0.16716023433321023,0.08981957979397918,40,6,1.0,True,0.0981661272923409
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,7.538763276089521,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,0.16640074184735568,0.08034752155172414,40,6,1.0,True,0.10302049622437971
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,7.566871862822331,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,0.15748495184846084,0.07671018118019005,40,6,1.0,True,0.11812297734627833
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,7.58869267971069,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,0.1664166507603509,0.08010347144975899,40,6,1.0,True,0.10733549083063645
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,7.613408611706004,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,0.23274529122980686,0.1307795698924731,40,6,1.0,True,0.04584681769147789
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,7.658751981428238,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,0.21779567421589116,0.08830645161290324,40,6,1.0,True,0.007011866235167197
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,7.662137140256275,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,0.16499834925761916,0.08306408185245019,40,6,1.0,True,0.11866235167206042
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,7.688163880198053,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,0.22897815295842686,0.09213709677419354,40,6,1.0,True,0.028047464940668815
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,7.706086604401126,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,0.1565061154098253,0.08330282540344294,40,6,1.0,True,0.13915857605177992
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,7.813940287125231,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,0.23121196675421835,0.11632586554505006,40,6,1.0,True,0.016181229773462785
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,7.824147748385339,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,0.17519680579372132,0.0961401497385655,40,6,1.0,True,0.11165048543689321
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,7.82811926779825,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,0.1699579899412933,0.07671018118019005,40,6,1.0,True,0.12567421790722763
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,7.842463015004548,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,0.16928890937070779,0.08578938454322789,40,6,1.0,True,0.12944983818770228
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,7.872419066693536,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,0.16834743307255023,0.08578938454322789,40,6,1.0,True,0.13592233009708737
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,7.900913542849916,2025-01-01,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,0.17282193035341728,0.09206989247311828,40,6,1.0,True,0.13052858683926644
agentlans/Qwen2.5-0.5B-Instruct-CrashCourse-dropout,8.433362269175692,2025-01-01,agentlans_Qwen2.5-0.5B-Instruct-CrashCourse-dropout,0.1975606697488324,0.09398131545596346,40,6,1.0,True,0.09169363538295579
Groq/Llama-3-Groq-8B-Tool-Use,21.44560137489326,2025-01-01,Groq_Llama-3-Groq-8B-Tool-Use,0.4655556086858012,0.34841901610297565,40,6,1.0,True,0.07497303128371097
Daemontatox/RA2.0,23.232562711526068,2025-01-01,Daemontatox_RA2.0,0.5968325903647205,0.3973203733314794,40,6,1.0,True,0.07119741100323629
Ahdoot/StructuredThinker-v0.3-MoreStructure,23.924082152035727,2025-01-01,Ahdoot_StructuredThinker-v0.3-MoreStructure,0.5781964254179762,0.4520161290322581,40,6,1.0,True,0.009708737864077666
netcat420/Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,25.396741920049962,2025-01-01,netcat420_Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,0.5338939781767781,0.4347140630793474,40,6,1.0,True,0.1024811218985976
jeffmeloy/Qwen2.5-7B-olm-v1.2,28.53753917623895,2025-01-01,jeffmeloy_Qwen2.5-7B-olm-v1.2,0.723245804162863,0.6298387096774193,40,6,1.0,True,0.1030204962243797
zelk12/MTM-Merge-gemma-2-9B,34.61498534418492,2025-01-01,zelk12_MTM-Merge-gemma-2-9B,0.7800581059025001,0.725859414169127,40,6,1.0,True,0.003236245954692629
sometimesanotion/Qwenvergence-14B-v0.6-004-model_stock,40.60376045056823,2025-01-01,sometimesanotion_Qwenvergence-14B-v0.6-004-model_stock,0.8340915908919546,0.7817876344086021,40,6,1.0,True,0.05070118662351675
ehristoforu/ruphi-4b,4.080739303536478,2025-01-02,ehristoforu_ruphi-4b,0.15814891296266181,0.04712704327131864,40,6,1.0,True,0.005933117583603018
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,7.336426732183583,2025-01-02,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,0.15611916926596175,0.08057795698924732,40,6,1.0,True,0.10355987055016182
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,7.393492455729212,2025-01-02,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,0.17654086483672998,0.10560344827586207,40,6,1.0,True,0.06310679611650485
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-1ep_0alp_5lam,7.430131653175725,2025-01-02,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-1ep_0alp_5lam,0.22004081203094383,0.12486443270300335,40,6,1.0,True,0.03613807982740021
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,7.472755907553405,2025-01-02,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,0.1993455505022858,0.10178531102888808,40,6,1.0,True,0.011326860841423939
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,7.491778365975214,2025-01-02,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,0.18151383521423764,0.09012096774193548,40,6,1.0,True,0.05987055016181231
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,7.510368922283473,2025-01-02,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,0.22176097317245183,0.11148194174082314,40,6,1.0,True,0.030744336569579284
